	0	1	2	3	4	5	6	7	8	9
redactedQ3tokens21characters	0	0	0	0	0	0	1	1	0	0
redactedQ12tokens55characters	0	0	0	0	1	0	0	0	0	0
grosseltere	0	0	0	0	0	0	0	0	1	0
hanere	0	0	0	0	1	0	0	0	0	0
redactedQ15tokens69characters	0	0	0	0	0	0	0	0	1	0
redactedQ12tokens63characters	0	0	0	0	0	0	0	0	0	1
verlore	0	0	0	1	0	0	0	0	0	0
lüüt	0	0	0	0	1	0	0	0	1	0
usefinde	0	1	0	0	0	1	0	0	0	0
ahlüte	0	0	0	1	0	0	0	0	0	0
ahgsetzt	0	0	0	0	0	0	0	1	0	0
druuf	0	0	0	0	0	0	0	0	1	0
kollege	0	0	1	0	0	1	0	0	0	1
dier	1	3	1	2	3	1	0	1	1	4
Iehr	0	0	0	0	0	0	0	0	1	0
Unterschrift	0	2	0	0	0	0	0	0	0	0
verbliebe	0	0	0	0	0	2	0	0	0	0
tued	0	0	0	0	1	0	0	0	0	1
yvon	0	0	0	0	1	1	0	0	0	0
Tja	0	0	0	0	0	0	1	0	0	0
bewiis	0	0	0	0	0	1	0	0	0	0
bruuchsch	0	0	0	0	0	0	0	0	1	0
redactedQ10tokens41characters	0	0	0	0	0	1	0	0	0	0
Euren	0	0	0	0	0	0	0	1	0	0
badi	0	0	0	0	0	0	0	0	0	1
redactedQ5tokens38characters	0	0	0	0	0	1	0	0	0	0
regionaljournal	0	1	0	0	0	0	0	0	0	0
Papi	0	0	0	0	0	0	1	0	0	0
Sägs	0	0	0	0	0	0	0	0	0	1
wahrschindlich	0	0	0	1	0	0	0	0	0	0
nonig	0	0	0	1	0	0	0	1	0	0
wüsseds	0	0	0	0	0	0	0	0	1	0
garnid	0	1	0	0	0	0	0	0	0	0
redactedQ9tokens40characters	0	0	0	0	0	0	0	0	1	0
ahgäh	0	1	0	0	0	0	0	0	0	0
heig	0	0	0	2	0	0	1	0	0	0
ganze	0	0	0	0	0	1	0	1	0	0
bestätiged	1	0	0	0	0	0	0	0	0	0
%	0	1	0	0	0	0	0	0	0	0
50	0	0	1	0	0	0	0	0	0	0
verzapft	0	0	0	0	0	0	0	0	1	0
person	1	0	0	0	0	0	0	0	0	0
fürne	0	1	0	0	0	0	0	0	0	0
zämegsi	0	0	0	0	0	1	0	0	0	0
gnüsses	0	0	0	0	0	0	1	0	0	0
iergendwas	0	0	0	0	0	0	0	0	1	0
entdüschtcsig	0	1	0	0	0	0	0	0	0	0
ahgschwulle	0	1	0	0	0	0	0	0	0	0
zahnfleisch	0	0	0	1	0	0	0	0	0	0
muul	0	0	0	0	0	1	0	0	0	0
befürchte	0	1	0	0	0	0	0	0	0	0
schatz	0	0	0	0	2	0	0	0	0	1
telefon	0	0	0	1	0	0	0	0	0	0
vergässe	4	1	0	0	0	0	0	0	1	1
abgseid	0	0	0	0	0	0	0	0	1	0
stönd	0	1	0	0	0	0	0	0	0	0
plastikpflanze	0	0	1	0	0	0	0	0	0	0
garte	0	0	0	0	0	1	0	1	0	0
stah	1	0	0	0	0	0	0	0	1	0
rauche	0	1	0	0	0	0	0	0	0	0
höremer	0	0	0	0	0	1	0	0	0	0
ane	1	0	0	0	0	0	1	0	0	2
Schatz	0	0	2	0	0	0	0	0	0	1
ängel	0	0	0	0	1	0	0	0	0	0
träumt	0	1	0	0	0	0	0	0	0	0
gäh	0	0	0	0	0	0	1	0	0	0
usdruck	0	0	0	0	0	0	0	0	0	1
weiß	0	1	1	0	0	0	0	0	0	0
redactedQ9tokens43characters	0	0	0	2	0	0	0	0	0	0
dörfe	0	0	1	0	0	1	0	0	0	0
jahr	0	0	0	0	0	0	2	0	0	1
stand	0	1	0	0	0	0	0	0	0	0
los	0	0	0	0	0	0	0	0	1	0
wg	0	0	0	0	0	0	0	1	0	0
chumi	0	0	0	0	0	0	1	0	0	0
Hättisch	0	0	0	1	0	0	0	0	0	0
ahcho	0	0	0	0	1	0	0	0	0	0
on	0	1	0	0	0	0	0	0	1	0
Frag	0	1	0	0	0	0	0	0	0	0
Böh	0	0	0	0	1	0	0	0	0	0
redactedQ5tokens28characters	0	0	0	0	0	1	0	0	0	1
pfuuset	0	0	0	0	0	0	0	0	0	1
Dänkes	0	0	1	0	0	0	0	0	0	0
hock	0	0	0	0	1	0	0	0	0	0
passt	0	0	0	0	2	0	0	2	0	0
uftue	0	0	0	0	0	0	0	1	0	0
schnorre	0	0	1	0	1	0	0	0	0	1
gid	0	0	0	0	0	0	0	2	0	0
vorzieh	0	0	1	0	0	0	0	0	0	0
virtuelle	0	0	0	1	0	0	0	0	0	0
imene	0	0	0	0	1	0	0	0	0	0
Spiel	0	0	0	0	0	1	0	0	0	0
reals	0	0	0	0	0	0	1	0	0	0
kuschele	0	0	0	0	0	0	1	0	0	0
Bett	0	0	0	0	0	0	0	0	1	0
Chasch	0	0	0	3	2	1	0	1	1	0
meldet	0	0	0	0	0	0	0	1	0	0
Sklave	0	0	0	0	0	0	0	0	1	0
komisches	0	0	0	0	0	0	1	0	1	0
Cha	0	1	1	1	0	0	0	0	0	0
Has	0	0	1	0	0	0	0	0	0	0
l	0	0	0	0	1	0	0	0	0	0
wäg	0	0	0	0	1	1	0	0	0	2
isches	0	0	0	0	0	1	0	0	1	0
Vorgester	0	0	0	0	0	0	1	0	0	0
schiinbar	0	0	0	0	0	0	0	0	1	0
airport	0	0	1	0	0	0	0	0	0	0
Euro	0	0	0	1	0	0	0	0	0	0
Flüg	0	0	0	0	0	0	0	0	0	1
redactedQ28tokens132characters	0	0	0	0	1	0	0	0	0	0
Muess	0	0	0	1	0	0	0	0	1	0
haargenau	1	0	0	0	0	0	0	0	0	0
gliich	0	0	0	0	0	1	0	0	0	0
chunnsch	0	0	0	0	0	0	1	0	0	0
okay	0	0	0	0	0	0	1	1	0	2
fragsch	0	0	1	1	0	0	0	0	0	0
tue	0	0	0	0	0	1	0	2	1	0
Tüür	0	0	0	0	1	0	0	0	0	0
alfa	0	0	0	0	0	0	0	0	0	1
Hätt	0	0	1	0	0	0	0	0	0	0
ahlange	0	0	0	0	1	0	0	0	0	0
eigeschafte	0	0	1	0	0	0	0	0	0	0
maa	0	0	0	0	0	1	0	0	0	0
vomene	0	0	0	0	0	0	1	0	0	0
gägeteil	0	0	0	0	0	0	0	1	0	0
Zugführer	0	1	0	0	0	0	0	0	0	0
uusgang	0	0	0	0	0	1	0	0	0	0
effektiv	0	0	0	0	0	0	1	0	0	0
Hoffe	1	0	0	0	0	0	0	0	0	1
dänki	0	1	0	0	0	0	1	0	1	0
Mal	0	0	0	0	0	1	0	0	1	0
schuld	0	1	1	0	0	0	0	1	0	0
Selber	0	0	0	1	0	0	0	0	1	0
redactedQ7tokens40characters	0	0	0	1	0	0	0	0	0	0
wirklich	0	1	0	0	0	0	0	1	1	1
redactedQ10tokens50characters	0	0	1	0	0	1	2	1	0	0
Für	1	1	1	0	0	0	0	0	0	1
honey	0	0	0	0	0	2	0	0	0	0
you	0	0	0	1	0	0	2	0	0	0
Love	0	0	0	0	0	0	0	2	0	0
muus	0	0	0	0	0	0	1	1	1	0
uhuere	0	0	0	0	0	0	0	1	0	0
buchs	0	0	0	0	0	1	0	0	0	0
13.00	0	0	0	0	0	0	0	0	1	0
grösseornig	0	0	0	0	0	0	0	0	0	1
Programm	0	1	0	0	0	0	0	0	0	0
14.9.	0	0	0	0	1	0	0	0	0	0
Diskussion	0	0	0	0	0	0	0	1	0	0
redactedQ15tokens73characters	0	0	1	0	0	0	0	0	0	0
Idee	0	0	0	0	1	0	0	0	0	0
redactedQ14tokens67characters	0	0	0	0	0	0	0	0	0	1
Sind	0	0	2	0	0	0	1	0	0	0
Super	0	0	0	0	1	1	0	0	0	0
NÜD	0	0	1	0	0	0	0	0	0	0
JA	0	0	0	1	0	0	0	0	0	0
ISCH	0	0	0	0	1	0	0	0	0	0
ES	0	0	0	0	0	1	0	0	0	0
redactedQ53tokens284characters	0	0	0	0	0	0	1	0	0	0
Eher	0	0	0	0	1	0	0	0	0	0
wyona	0	1	0	0	0	0	0	0	1	0
10ni	0	0	0	0	0	0	0	0	0	1
deheime	0	0	0	0	0	0	0	1	0	0
hoffes	1	0	0	0	0	0	0	0	0	0
hofft	1	0	0	0	0	0	0	0	0	0
Wo	0	1	0	0	0	0	1	0	1	0
redactedQ17tokens80characters	0	0	0	0	0	0	0	0	0	1
Lug	0	0	1	0	0	0	0	0	0	0
redactedQ12tokens60characters	0	0	0	0	1	0	1	0	0	0
redactedQ39tokens188characters	0	0	0	0	0	1	0	0	0	0
Hüt	0	0	0	0	0	0	0	1	1	0
redactedQ8tokens30characters	0	0	0	1	0	0	0	0	0	0
Hypochonder	0	0	0	0	1	0	0	0	0	0
umestresse	0	0	0	0	0	0	1	0	0	0
fahsch	0	0	0	0	0	0	0	0	0	1
Telefon	1	0	0	0	0	0	0	0	0	0
ichs	0	0	0	1	0	0	1	0	0	0
chlii	0	0	0	0	0	0	0	0	1	0
verstahni	0	0	0	0	0	1	0	0	0	0
Schöne	1	0	0	0	1	0	0	0	0	0
Weisch	0	1	0	0	1	0	0	0	0	0
entschuldigt	0	0	1	0	0	0	0	0	0	1
liids	0	1	0	0	0	0	0	0	0	0
redactedQ9tokens47characters	0	0	0	0	1	1	0	0	0	0
Absicht	0	0	0	0	0	0	0	0	0	1
nah	0	0	0	0	0	0	0	1	0	0
Schribsch	0	0	0	0	0	0	0	0	1	0
anderem	0	0	0	1	0	0	0	0	0	0
Under	0	0	0	0	1	0	0	0	0	0
redactedQ14tokens71characters	0	0	0	0	0	1	0	0	0	0
Wahrheit	0	0	0	0	0	0	0	1	0	0
liegt	0	0	0	0	1	0	0	0	0	1
schiesse	0	0	1	0	0	0	0	0	0	0
Mond	0	0	0	1	0	0	0	0	0	0
ufe	0	0	0	0	1	0	0	0	0	0
Umfeld	0	0	0	0	0	0	1	0	0	0
dis	0	0	0	0	0	2	0	0	2	0
gschlafe	0	0	0	0	0	0	0	1	0	0
Jop	0	0	0	0	0	2	0	1	1	0
dänksch	0	1	0	1	0	0	0	0	0	0
gahd	0	0	1	0	0	0	0	1	0	0
redactedQ23tokens122characters	0	0	0	0	0	1	0	0	0	1
redactedQ18tokens88characters	0	0	0	0	0	0	1	0	0	0
vorher	0	0	0	0	0	0	0	1	0	0
redactedQ24tokens119characters	0	0	0	0	0	1	0	0	0	0
Piste	0	0	0	0	0	0	0	0	0	1
schätze	0	0	1	0	0	0	0	0	0	0
willkomme	0	0	0	0	0	0	1	0	0	0
nidemal	0	0	1	0	0	0	0	0	0	0
italienisch	0	0	1	0	0	0	0	0	0	0
Facebook	0	0	0	0	0	1	0	0	0	0
schribed	0	0	0	0	1	0	0	1	0	0
redactedQ2tokens17characters	0	0	0	0	0	0	1	0	0	0
redactedQ42tokens225characters	0	0	0	0	0	0	0	0	1	0
neuahfang	0	0	1	0	0	0	0	0	0	0
besseret	0	0	0	0	1	0	0	0	0	0
Keis	0	1	0	0	0	0	0	0	0	0
redactedQ6tokens32characters	0	1	0	1	0	0	1	0	1	0
Neeeeeeeeeeeei	0	0	0	0	1	0	0	0	0	0
redactedQ9tokens46characters	0	0	0	0	0	0	1	0	1	1
sueche	1	0	0	0	0	0	0	0	0	0
Kompromiss	0	0	1	0	0	0	0	0	0	0
kah	1	0	0	0	0	0	0	0	0	0
selber	0	1	1	1	1	0	0	0	0	0
irgndwie	0	0	0	0	0	1	0	0	0	0
Kommentar	0	0	0	0	0	0	0	0	0	1
grächnet	1	0	0	0	0	0	0	0	0	0
demit	0	3	2	0	0	0	0	0	0	0
hättisch	0	0	1	0	1	0	0	0	0	0
beziehig	0	0	0	0	0	0	0	1	1	0
üsi	0	0	0	1	0	0	0	0	0	1
tschuld	0	0	0	1	0	0	0	0	0	0
redactedQ2tokens16characters	0	0	0	0	0	0	1	0	0	0
NID	0	0	0	0	0	0	0	0	1	1
Grund	0	1	0	0	0	0	0	0	0	0
Usser	2	0	0	0	0	0	1	0	0	0
begründe	0	0	1	0	0	0	0	0	0	0
Argument	1	0	0	0	0	1	0	1	0	0
Nenn	0	0	0	0	0	0	0	0	1	0
redactedQ33tokens168characters	0	0	0	0	0	0	0	0	0	1
bestätigt	0	0	1	0	0	0	0	0	0	0
redactedQ15tokens67characters	0	0	0	0	1	0	0	0	0	0
redactedQ10tokens57characters	0	0	0	0	0	1	0	0	0	0
redactedQ8tokens33characters	0	0	1	0	1	0	1	0	0	0
Doch	0	0	0	0	0	0	0	0	2	0
darf	0	0	0	0	0	0	0	0	1	0
schiissts	0	0	1	0	0	0	0	0	0	1
redactedQ13tokens63characters	0	0	0	0	0	0	1	0	0	0
Loveyoutoo	0	0	0	0	0	0	0	0	1	0
redactedQ10tokens49characters	0	0	0	0	0	0	0	0	1	1
iergendwie	0	0	0	1	0	0	0	0	0	0
nahhole	0	0	0	0	0	0	0	1	0	0
Schlaf	0	0	0	0	0	0	0	0	1	0
Halle	0	0	0	0	0	0	0	1	0	0
erstuunt	0	0	1	0	0	0	0	0	0	0
meiste	0	0	1	1	0	0	0	0	0	0
uus	0	0	0	0	0	0	2	0	0	0
gsund	0	0	0	1	0	0	0	1	0	0
Mage	0	0	0	0	1	0	0	0	0	0
liebe	1	0	1	0	0	0	0	0	0	1
wk	0	0	0	0	0	0	1	0	0	0
wirde	0	0	0	1	0	0	0	0	0	0
schaffet	0	0	0	0	0	0	1	0	0	0
bringsches	0	0	1	0	0	0	0	0	0	1
redactedQ8tokens45characters	0	0	0	0	1	0	0	0	0	0
redactedQ10tokens60characters	0	0	0	0	0	1	0	0	0	0
getue	0	0	1	0	0	0	0	0	0	0
höchi	0	1	0	0	0	0	0	0	0	0
gärn	0	0	1	0	0	1	1	0	1	0
garantier	0	0	0	1	0	0	0	0	0	0
Getue	0	0	0	0	0	1	0	0	0	0
legge	0	0	0	0	0	0	0	0	1	0
Denke	0	1	0	0	0	0	0	0	0	0
redactedQ14tokens75characters	0	0	1	0	0	0	0	0	0	0
inne	0	0	0	1	0	0	0	1	0	0
erwachse	0	0	0	0	0	0	0	0	1	0
verlah	1	0	0	0	0	0	0	0	0	0
wenigstens	0	0	0	1	0	1	0	0	0	0
inklusive	0	0	0	0	0	0	0	0	1	0
redactedQ47tokens244characters	0	0	1	0	0	0	0	0	0	0
redactedQ8tokens41characters	0	0	0	1	0	0	0	0	0	0
redactedQ29tokens142characters	0	0	0	0	1	0	0	0	0	0
redactedQ8tokens48characters	0	0	0	0	0	1	0	0	0	0
gstohle	0	0	0	0	0	0	0	0	0	1
fix	0	1	0	0	0	0	0	0	0	0
gniesse	0	0	0	0	0	1	0	0	0	0
iergendwo	0	1	0	0	0	0	0	0	0	0
sett	0	0	0	1	0	0	0	0	0	0
näbe	0	1	0	0	0	0	0	0	0	0
chönntisch	0	1	0	0	0	1	0	0	0	0
Foto	0	0	0	0	1	0	0	0	0	0
hätt	1	0	1	0	0	0	0	0	0	0
vorhär	0	1	0	0	0	1	0	0	0	0
redactedQ13tokens74characters	0	0	0	0	0	0	0	1	0	0
heigsch	0	0	2	1	0	0	0	0	0	0
vordem	1	0	0	0	0	0	0	0	0	0
Nachdem	0	0	1	0	0	0	0	0	0	0
Feigling	0	0	0	0	0	1	0	0	0	0
Tschuldigung	1	0	0	0	0	0	0	0	0	0
losisch	0	0	0	0	1	0	0	0	0	0
Okay	0	0	0	0	1	0	0	0	0	0
redactedQ7tokens31characters	0	0	0	0	0	0	1	0	0	0
wiedermal	0	0	0	1	0	0	1	0	0	0
füre	0	0	0	0	0	0	0	1	0	0
betrüge	1	0	0	0	0	0	0	0	0	0
ahluege	0	0	0	1	0	0	0	0	0	0
mängisch	0	1	0	0	0	0	0	1	0	0
TOTAL	0	0	0	0	0	0	0	0	0	1
spinnsch	0	0	0	0	1	0	0	0	0	0
Blöd	0	0	0	1	0	0	0	0	0	0
understützig	0	0	0	0	0	0	1	0	0	0
jedi	0	0	0	0	0	0	0	1	0	0
kali	0	0	0	0	0	0	0	0	0	1
schuelzüg	0	0	0	0	0	0	0	0	0	1
http://www.20min.ch/digital/dossier/clips/story/NNNNNNNN	0	0	1	0	0	0	0	0	0	0
Beinen	0	0	0	0	1	0	0	0	0	0
zwei	0	0	0	0	0	1	0	0	0	0
Speedhund	0	0	0	0	0	0	0	1	0	0
Ein	0	0	0	0	0	0	0	0	1	0
Säg	1	0	0	0	0	0	0	0	0	0
redactedQ13tokens53characters	0	0	0	1	0	0	0	0	0	0
schribsch	0	0	0	0	0	0	0	0	1	0
gruppechat	0	0	0	0	0	0	0	0	0	1
Chönntisch	0	0	0	1	0	0	0	0	0	0
gänderet	0	0	0	0	0	1	0	0	0	0
uftrag	0	0	0	0	0	0	1	0	0	0
schulde	0	1	0	0	0	0	0	0	0	0
Note	0	0	0	0	0	0	1	0	0	0
weder	0	0	0	0	0	1	0	0	0	1
magsch	0	1	0	0	0	0	2	0	0	0
gsehds	0	0	0	0	0	0	0	1	0	0
Muus	0	0	0	0	0	0	0	0	0	1
ii	0	0	0	1	0	0	0	0	0	0
14.00	0	0	0	0	0	1	0	0	0	0
rückeds	0	0	0	0	0	0	0	0	1	0
Zivilisation	0	0	0	0	0	0	1	0	0	0
hälfe	0	0	0	0	1	0	0	0	1	0
gschneit	0	0	0	0	0	0	0	0	0	1
mitteile	0	1	0	0	0	0	0	0	0	0
versteckt	0	0	0	1	0	0	0	0	0	0
redactedQ9tokens51characters	0	0	1	0	0	0	0	1	0	0
Wixxer	0	0	0	0	1	0	0	0	0	0
Right	0	0	0	0	0	0	1	0	0	0
redactedQ9tokens42characters	0	0	0	0	0	0	0	0	1	0
redactedQ12tokens70characters	0	0	1	0	0	0	0	0	0	1
gfahre	1	0	0	0	0	0	0	1	0	0
6	0	0	1	0	0	1	0	1	0	1
wuchenend	0	0	0	0	1	0	0	0	0	0
letscht	0	0	0	1	0	1	0	0	0	0
beachtig	0	0	0	0	0	0	0	1	0	0
redactedQ7tokens24characters	0	0	0	0	0	1	0	0	0	0
duume	0	1	0	0	0	0	0	0	0	0
drücke	0	0	0	1	0	0	0	0	0	0
Ohoh	0	0	0	0	0	1	0	0	0	0
redactedQ17tokens87characters	0	0	0	0	0	0	1	0	0	0
redactedQ13tokens66characters	0	0	0	0	0	0	0	1	0	0
entschuldige	1	0	0	0	0	1	0	0	0	0
Diagnose	0	0	0	1	0	0	0	0	0	0
verleid	0	0	0	0	0	0	0	1	0	0
exit	0	0	0	0	0	1	0	0	0	0
stärbe	0	0	1	0	0	0	0	0	0	0
ersticke	0	0	0	0	1	0	0	0	0	0
wahnsinnig	0	0	0	1	0	0	0	0	0	0
logisch	0	0	0	0	1	0	0	0	0	0
Option	0	0	0	0	0	0	0	0	0	1
kenn	0	0	0	0	0	1	0	0	0	0
Lupus	0	1	0	0	0	0	0	0	0	0
Seisch	0	0	0	0	1	0	0	0	0	0
grossliinwand	0	0	0	0	0	1	0	0	0	0
chrisle	1	0	0	0	0	1	0	0	0	0
seid	0	0	0	1	0	0	0	0	0	0
He	0	0	0	0	0	1	0	1	0	0
fäscht	0	0	1	0	0	0	0	0	0	0
phauptet	1	0	0	0	0	0	0	0	0	0
Start	0	0	1	0	0	0	0	0	0	0
ame	0	0	0	0	1	0	1	0	0	0
letschmal	0	0	0	0	1	0	0	0	0	0
Aktion	0	0	0	0	0	0	1	0	0	0
rudys	1	0	0	0	0	0	0	0	0	0
tumblr	0	0	1	0	0	0	0	0	0	1
post	0	0	0	0	0	2	0	0	0	0
meinsh	0	0	0	0	0	1	0	0	0	0
gno	0	0	0	0	0	1	0	0	0	0
schutz	0	0	0	0	0	0	1	0	0	0
gsesh	0	0	0	0	1	0	0	0	0	0
teletubby	0	0	0	0	0	1	0	0	0	0
shrib	0	0	0	0	0	0	1	0	0	0
shad	2	0	0	0	0	0	0	0	0	0
Endlich	0	0	0	0	0	0	1	0	0	0
ers	0	1	0	0	0	0	0	0	0	0
antwort	0	0	0	0	0	0	1	1	0	0
marvins	0	0	1	0	0	0	0	0	0	0
:-)	0	0	0	0	0	1	1	1	0	0
leer	0	0	0	0	0	0	0	0	0	1
jezz	0	1	0	0	0	0	0	0	0	0
ersht	0	1	1	0	0	0	0	0	1	0
omg	0	0	1	1	1	1	0	0	0	0
Okk	0	0	0	0	0	1	1	0	0	0
shribemer	0	0	0	0	0	0	0	1	0	0
he	0	0	0	1	0	0	0	0	1	0
emojiQdisappointedButRelievedFace	0	0	0	0	0	0	0	0	2	1
emojiQfaceWithMedicalMask	0	0	0	0	0	1	0	0	0	0
usbroche	0	0	0	0	0	0	1	0	0	0
grippe	0	0	0	0	0	0	0	1	0	0
Gaeht	0	1	0	0	0	0	0	0	0	0
zakkkkiaaa	0	0	0	0	0	0	0	1	0	0
ach	0	0	0	0	0	0	0	0	1	0
jez	1	0	0	0	0	0	0	0	0	0
taggt	0	0	0	0	0	1	0	0	0	0
references	0	0	0	0	0	0	1	0	0	0
fragezeiche	0	0	0	0	0	0	1	0	0	0
reaktion	0	0	0	0	0	0	0	0	0	1
chicle	0	0	1	0	0	0	0	0	0	0
tueh	0	0	1	0	0	0	0	0	0	0
sack	0	0	0	1	0	0	0	0	0	0
plastick	0	0	0	0	1	0	0	0	0	0
inen	0	0	0	0	0	1	0	0	0	0
chleider	0	0	0	0	0	0	1	0	0	0
eltere	0	1	1	1	2	0	0	0	1	0
kk	0	0	0	0	0	0	0	0	1	0
emojiQgrinningFace	0	0	0	0	0	0	0	1	0	1
Glaub	0	1	0	0	0	0	0	0	0	0
dexkt	0	0	1	0	0	0	0	0	0	0
Tus	0	0	0	0	0	0	0	0	0	1
frögsh	0	0	0	1	0	0	0	0	0	0
wetsh	0	0	0	0	0	0	0	1	1	0
luegemers	0	0	0	0	1	0	0	0	0	0
drus	0	0	0	0	0	0	0	0	0	2
negro	0	1	0	0	0	0	0	0	0	0
vodka	0	0	0	0	1	0	0	0	0	0
Same	0	0	0	0	0	0	0	1	0	0
müed	0	0	0	0	0	0	0	1	1	0
verstahn	1	0	0	0	0	0	0	0	0	0
anzlüte	0	0	1	0	0	0	0	0	0	0
grossmuetter	0	0	0	0	0	0	1	0	0	0
trurig	0	0	0	0	0	0	0	0	0	1
Hey	0	0	1	1	1	0	0	1	0	0
mengsmal	1	0	0	0	0	0	0	0	0	0
emojiQsleepyFace	0	0	0	0	0	3	0	0	0	0
why	0	0	0	0	1	0	0	1	1	0
Sara	0	0	0	0	0	0	0	0	0	1
neh	0	1	0	0	1	0	0	0	0	0
charte	0	0	0	1	0	0	0	0	0	0
shaff	0	0	0	0	0	1	0	0	0	0
vol	0	1	0	0	0	0	0	0	0	0
wetter	0	0	0	0	0	0	1	0	0	0
Wart	1	0	0	0	0	0	0	0	0	0
Ahja	0	1	0	0	0	0	0	0	0	0
shatz	0	0	0	0	0	0	1	0	0	0
berndi	1	0	0	0	0	0	0	0	0	0
oui	0	0	0	2	0	0	0	0	0	0
Oui	0	0	0	0	1	0	0	0	0	0
endi	0	0	0	0	0	0	0	1	0	0
horrorfilms	0	0	0	0	0	0	0	0	0	1
reihefolg	0	0	0	0	0	0	0	0	0	1
Si	0	0	3	0	1	0	0	0	0	1
gspilt	0	0	0	0	1	0	0	0	0	0
dogge	0	0	0	0	0	1	0	0	0	0
flappy	0	0	0	0	0	0	1	0	0	0
gahnt	1	0	0	0	0	0	0	0	0	0
heiweg	0	1	0	0	0	0	0	0	0	1
nachher	0	1	1	0	1	0	0	0	0	0
homosexuell	0	0	0	0	0	0	1	0	0	0
rot	0	1	0	0	0	0	0	0	0	0
red	0	0	0	0	0	0	1	0	0	0
sex	0	0	0	2	0	0	0	0	0	0
drufhockt	1	0	0	0	0	0	0	0	0	0
rucke	0	0	0	0	0	0	0	1	0	0
ufem	0	0	1	0	0	0	0	0	1	0
befor	0	0	0	0	0	0	0	0	1	0
winkel	2	0	0	0	0	0	0	0	0	0
ishes	0	0	0	1	0	0	0	0	0	1
leiter	0	2	0	0	0	0	0	0	0	0
molly	0	0	0	1	0	0	0	0	0	0
sötts	0	0	1	0	0	0	0	0	0	0
tru	0	0	0	0	1	0	2	0	0	0
HINT	0	0	0	0	0	0	1	0	0	0
TAKE	0	0	0	0	0	0	0	0	1	0
Gelll	0	0	0	0	0	1	0	1	0	0
zakia	0	0	0	0	0	0	1	0	1	0
gstresst	0	0	0	0	0	0	0	0	1	1
gse	1	0	0	0	0	0	1	0	0	0
Het	0	1	0	0	0	0	0	0	0	1
online	0	0	0	0	1	0	0	0	0	0
wat	0	0	0	1	0	0	0	3	0	0
meistens	0	0	1	0	0	0	1	0	0	0
lehrerzimmer	0	0	0	0	0	1	0	0	0	0
IS	0	0	0	0	0	0	1	0	0	0
knapp	0	0	0	0	0	0	0	2	2	0
legs	0	0	0	0	0	0	0	0	0	1
seish	1	0	0	0	0	0	0	0	0	0
Lmao	0	0	0	1	0	0	0	0	0	0
Hahahah	0	0	0	0	0	2	0	0	0	0
gavalda	0	0	0	0	0	0	1	0	0	0
seget	1	0	0	0	0	0	0	0	0	0
yasmin	0	1	0	0	0	0	0	0	0	0
halle	1	0	0	1	0	0	0	0	0	0
Desgosteng	0	0	0	0	0	1	0	0	0	0
Truuuu	0	0	0	0	0	0	1	0	0	0
stop	0	0	0	0	0	0	0	0	1	0
gone	0	0	0	0	0	0	0	0	0	1
dadurch	1	0	0	0	0	0	0	0	0	0
erhöht	0	0	1	0	0	0	0	0	0	0
qualität	0	0	0	0	1	0	0	0	0	0
face	0	0	0	1	0	0	0	0	0	0
selfie	0	0	0	0	0	1	0	0	0	0
zersh	0	0	0	0	0	0	0	1	0	1
risig	0	0	0	0	0	0	1	0	0	0
pics	0	0	2	0	0	0	0	0	0	0
neutral	0	0	0	1	0	0	0	0	0	0
shik	0	0	0	0	0	1	0	0	0	0
neutrali	0	0	0	0	0	0	0	0	1	0
gwüdst	1	0	0	0	0	0	0	0	0	0
Juststalkerthings	0	0	0	0	0	1	0	0	0	0
verzweiflet	0	0	0	1	0	0	0	0	0	0
geschwafel	0	0	0	0	0	0	0	1	0	0
himym	0	0	1	0	0	0	0	0	0	0
ahja	0	0	0	0	0	1	0	0	0	0
hinder	0	0	0	0	0	0	0	1	0	0
endlich	0	0	0	0	0	0	0	0	2	0
Passish	0	0	0	0	0	1	0	0	0	0
m	0	0	0	0	0	0	0	1	0	0
Letshmal	0	0	0	0	0	0	0	0	0	1
zueh	1	0	0	0	0	0	0	0	0	0
gish	0	0	1	0	0	0	0	0	0	0
gnoh	0	0	0	0	1	0	0	0	0	0
underste	0	0	0	0	0	1	0	0	0	0
jkk	0	1	0	0	0	0	0	0	0	0
betonig	0	0	0	0	1	0	0	0	0	0
tri	0	0	0	0	0	0	1	0	0	0
Tru	0	0	0	0	0	0	0	2	0	0
emojiQrelievedFace	0	0	0	0	0	2	0	0	3	0
gemeinshaft	0	0	0	0	0	0	0	0	0	1
übernoh	0	0	0	0	1	0	0	0	0	0
taggs	0	0	0	0	0	1	0	0	0	0
buebe	0	1	0	1	0	0	0	0	0	0
bueb	0	0	0	0	0	0	0	0	0	1
Damit	0	0	0	1	0	0	0	0	0	0
klassiker	0	0	0	0	1	0	0	0	0	0
Froschperspektive	0	0	0	0	0	0	1	0	0	0
moustache	0	0	0	0	0	0	1	1	0	0
fail	0	0	0	0	0	0	0	0	1	0
émili	0	0	0	1	0	0	0	0	0	0
émile	0	0	0	0	0	1	0	0	0	0
zeme	0	0	0	0	0	0	0	0	0	1
tut	0	0	0	0	1	0	0	0	0	0
gang	0	0	0	0	0	0	0	0	1	1
nenet	0	0	0	0	0	1	0	0	0	0
all	0	0	0	0	0	0	1	0	1	0
Fipsi	0	0	0	0	0	0	0	0	0	1
tine	0	1	0	0	1	0	0	0	0	0
Richte	0	0	1	0	0	0	0	0	0	0
